"X","event_time","event_type","product_id","category_id","category_code","brand","price","user_id","user_session"
65850241,"2020-04-30 16:14:17 UTC","view",1004836,2232732093077520640,"construction.tools.light","samsung",202.63,512989264,"492e505b-c921-4014-b172-253352591afa"
51616274,"2020-04-25 10:07:36 UTC","view",45200031,2232732083757777152,"","",12.77,643680169,"b2138a78-afe1-4cef-a272-d18e10a38634"
44271144,"2020-04-22 14:17:36 UTC","view",1801967,2232732099754852864,"appliances.personal.massager","lg",463.31,544785064,"ca339439-fe66-4bfb-8afc-b08d96424676"
12471476,"2020-04-08 17:40:10 UTC","view",7600375,2232732103982711296,"furniture.kitchen.table","tp-link",40.75,558707304,"1ebddd92-48e6-4a26-a2c2-e9298c0dcf67"
41994290,"2020-04-21 15:52:55 UTC","view",4201085,2053013557695480320,"appliances.environment.air_conditioner","electrolux",257.38,595166880,"0624727d-4a7b-402b-98d2-52a4d0e29d30"
47741979,"2020-04-23 22:30:18 UTC","view",100038422,2053013552469377280,"apparel.jeans","defacto",14.13,517640820,"3de29409-22fd-4a93-965f-f1f4ea6652d4"
55734786,"2020-04-26 19:32:58 UTC","view",100144147,2.084217994271e+18,"","pt-group",162.17,513824668,"244b2471-797b-4f7d-94cf-f30194f2d76c"
23135968,"2020-04-14 03:24:12 UTC","view",26400304,2053013553056579840,"computers.peripherals.printer","lucente",279.8,641112093,"ec4979d1-6c22-422a-af68-26cc28436de1"
9736016,"2020-04-07 06:46:14 UTC","cart",100065078,2232732093077520640,"construction.tools.light","xiaomi",610.45,636274204,"61dd07b2-6bb9-47ce-9c8e-7e3b60dbfb1e"
38802405,"2020-04-20 09:55:02 UTC","view",8801100,2053013560530830080,"electronics.camera.video","nokia",97.24,642172852,"1cb579e2-9f16-469a-9491-71ff402a5ed9"
40754665,"2020-04-21 06:44:30 UTC","view",1480623,2053013563835941632,"appliances.kitchen.refrigerators","hp",442.75,518969554,"7e2bd750-b7f1-47e7-ba68-d529404c4066"
6610938,"2020-04-05 06:50:27 UTC","view",13102395,2.23273210686e+18,"","nz",253.8,537541689,"7b7ee46b-fa9d-471c-a2bb-7d06672ffffa"
56291688,"2020-04-27 05:02:08 UTC","view",12201719,2053013553325015296,"appliances.kitchen.toster","torrent",167.29,647835892,"76f641c7-9269-4fd2-8d1b-ae32f040d6d6"
7555253,"2020-04-05 16:54:48 UTC","view",1801806,2232732099754852864,"appliances.personal.massager","artel",114.67,513230005,"c380d027-4797-4ddd-bf52-8bc559e7bbc3"
20844831,"2020-04-13 01:49:56 UTC","view",100178596,2053013557544485376,"sport.tennis","nyx",4.25,640525862,"36930ddd-34ec-485c-8e43-fbc16f833b28"
64179129,"2020-04-30 04:38:57 UTC","view",19200184,2232732092028944640,"construction.tools.saw","alteco",64.35,612607167,"3fb3d1cf-b099-4ba8-87a1-f050db15c3b7"
18199105,"2020-04-11 16:16:50 UTC","view",12301302,2053013563743666944,"appliances.kitchen.hood","alteco",44.79,545866583,"90635318-b6af-4792-91e3-90b236842f55"
40834756,"2020-04-21 07:20:15 UTC","view",100169615,2053013551932506368,"construction.tools.drill","puma",76.96,517005059,"84b855f6-417d-49cd-9808-34c86fc39b55"
48320122,"2020-04-24 06:41:53 UTC","view",45601283,2053013561847841536,"furniture.bedroom.blanket","garvalin",45.05,514929138,"3845b2c0-ab5d-412c-b61e-dea16e319823"
5878752,"2020-04-04 15:22:29 UTC","cart",1004756,2232732093077520640,"construction.tools.light","meizu",84.43,547634381,"d47c22ea-fe5e-475e-a189-7f6c8287b143"
44543019,"2020-04-22 16:04:32 UTC","view",3100640,2232732091391410432,"appliances.kitchen.blender","redmond",51.46,574517454,"5f1e6fb1-b4ac-434e-9104-6ef0a5ab0c77"
4345842,"2020-04-03 16:15:58 UTC","view",100164862,2055156910180532992,"apparel.skirt","tamina",450.46,588831552,"a4d781c2-bab1-4041-a3ed-e15ef6ee1534"
9171544,"2020-04-06 17:34:16 UTC","view",1005124,2232732093077520640,"construction.tools.light","apple",1511.88,516100848,"e6e16e1a-63dd-4546-b7c5-4edf11453397"
54288886,"2020-04-26 09:36:44 UTC","view",1004836,2232732093077520640,"construction.tools.light","samsung",202.68,583308602,"417efd21-8b06-4974-b0ce-9574d1e7d012"
3285493,"2020-04-03 04:37:53 UTC","view",12714329,2053013553199186176,"","",34.11,516534661,"d033bccc-2151-4af2-9540-ce0ebd2af300"
24814312,"2020-04-14 18:28:07 UTC","view",1003712,2232732093077520640,"construction.tools.light","samsung",508.38,517890255,"45b39f4c-142a-4caf-bd6b-ec6796e5ddb4"
61057908,"2020-04-28 20:58:55 UTC","view",22700963,2232732091643068672,"","helpfer",96.53,625689716,"ca7ad697-777a-4b87-b47f-af3108c51af7"
17110512,"2020-04-11 07:18:41 UTC","view",7005059,2232732079009824768,"kids.skates","",59.2,573529926,"8c7a521a-ed69-4bcd-b68a-cff8883c2211"
41491655,"2020-04-21 12:09:01 UTC","view",1005203,2232732093077520640,"construction.tools.light","xiaomi",113.75,512398068,"ef6181ca-6e4a-43fb-a92a-a01eff51093f"
2185249,"2020-04-02 10:15:36 UTC","cart",1005100,2232732093077520640,"construction.tools.light","samsung",149.49,546276289,"8cac7e0f-ef58-498c-9bbd-59489e865fe1"
58987505,"2020-04-28 06:16:17 UTC","view",100032861,2232732099981345280,"appliances.personal.massager","qmax",136.4,648371336,"8e6ea884-9e64-4e3d-8b8f-1180919c854e"
10703630,"2020-04-07 16:55:00 UTC","view",100188908,2232732093077520640,"construction.tools.light","xiaomi",514.56,632307837,"47a8ae98-0075-4ada-9547-97ce7f4d39b7"
20127400,"2020-04-12 15:04:52 UTC","view",8902460,2232732085150286080,"computers.desktop","",13.5,544027988,"ed755442-9087-4130-b59b-21ce6cc4b242"
45229749,"2020-04-23 00:37:10 UTC","view",1802079,2232732099754852864,"appliances.personal.massager","tcl",565.75,506817688,"2b48458e-2e72-4621-b6e8-5492bd90ca22"
47618481,"2020-04-23 19:56:16 UTC","view",1004240,2232732093077520640,"construction.tools.light","apple",947,548481467,"4fde2376-eedb-4698-81b4-c4b230eb7691"
48786843,"2020-04-24 09:36:55 UTC","view",15100370,2232732107413652224,"apparel.shorts","",339.52,619569503,"05172bfb-4626-43c0-a8ef-c17271681484"
51711633,"2020-04-25 10:44:19 UTC","view",15500331,2232732108319621888,"apparel.underwear","veston",38.61,561164495,"37ec895f-0894-4b67-a3b9-bd59a40789cc"
28937772,"2020-04-16 11:50:25 UTC","view",16600262,2.232732108781e+18,"sport.trainer","holicy",622.92,640238708,"cd5a8d83-d8e9-4c68-b837-03f751866794"
44704618,"2020-04-22 17:03:06 UTC","view",3400017,2232732101734564352,"","panasonic",296.39,569223053,"21b70a3e-ec77-4c3c-a65a-86d7478aae21"
23367665,"2020-04-14 06:14:33 UTC","view",100191959,2053013551932506368,"construction.tools.drill","decathlon",16.47,641165219,"a6aaca17-4122-4cde-b466-ba4cfbe2cded"
28449537,"2020-04-16 08:47:37 UTC","cart",1004836,2232732093077520640,"construction.tools.light","samsung",209.01,636359564,"4885fdb0-9404-488a-aebb-69122a9a79c3"
1143525,"2020-04-01 15:37:31 UTC","view",1005160,2232732093077520640,"construction.tools.light","xiaomi",192.28,608428393,"cc3c137a-8b58-42a3-ba25-992b8c2233be"
37723889,"2020-04-19 18:12:52 UTC","view",3200173,2232732102019777024,"apparel.shoes.keds","panasonic",53.51,531014068,"a9c5c53f-245d-433c-9281-0e5886c27de9"
28821748,"2020-04-16 11:05:59 UTC","cart",5100700,2232732103101907456,"electronics.clocks","mykronoz",61.49,639740251,"b50ec657-fd84-4c9f-b92f-d33ea126e95d"
10875428,"2020-04-07 18:50:51 UTC","view",100072958,2232732083690668288,"","lori",19.56,623693806,"b64882f4-1c84-4cde-bfd0-cc3d18a3421c"
61201116,"2020-04-29 00:13:33 UTC","view",1004175,2232732093077520640,"construction.tools.light","tp-link",97.53,648775038,"060b5762-741f-4825-94c5-d1b3e2f7bd27"
30757931,"2020-04-17 05:54:38 UTC","view",1801272,2232732099754852864,"appliances.personal.massager","artel",305.77,552109968,"70ce9575-cde1-4fac-bfca-048637e24d2b"
65488691,"2020-04-30 13:46:18 UTC","view",100189076,2232732091643068672,"","partner",115.58,636644348,"2b569235-e3ff-45e3-a5a5-a2459319c833"
47896321,"2020-04-24 02:54:38 UTC","view",5701245,2053013554415534336,"electronics.video.tv","pioneer",92.67,612853721,"4fae18e4-f2dc-4389-9bd0-62a724f96994"
12925570,"2020-04-09 04:49:36 UTC","view",2800083,2232732091307524352,"appliances.kitchen.refrigerators","pozis",232.44,513711487,"1383521b-7da6-45d2-bf22-36d22d3f7399"
63288517,"2020-04-29 17:03:26 UTC","view",100002188,2053013554658803968,"electronics.audio.headphone","lenovo",1912.28,644070021,"68dc4536-f7e6-4627-9637-a9bc40d8437c"
37465719,"2020-04-19 16:28:30 UTC","view",100204100,2053013551932506368,"construction.tools.drill","decathlon",22.91,627641827,"4416018d-6d7b-4712-876e-d105c8798819"
55499123,"2020-04-26 17:44:12 UTC","view",100139768,2071490004441367552,"apparel.sock","nike",15.44,602912169,"f399dd24-3484-4893-b66c-4ad80a005807"
48879572,"2020-04-24 10:12:31 UTC","view",1005201,2232732093077520640,"construction.tools.light","samsung",448.12,645096106,"dc60d5a8-40c6-4128-b441-e4a64ba8aefe"
44459137,"2020-04-22 15:33:14 UTC","view",1005105,2232732093077520640,"construction.tools.light","apple",1330.54,563884858,"73eb91f0-bc53-4754-a4dc-41b7939c5482"
50867087,"2020-04-25 05:30:27 UTC","view",1004766,2232732093077520640,"construction.tools.light","samsung",249.14,605305158,"6cee2a20-7e71-4b5e-b278-36b5c691ce70"
30062330,"2020-04-16 18:50:26 UTC","view",7101052,2232732103764607488,"apparel.shoes","",96.53,522890426,"b479a5e9-e613-437d-8f8e-159998ee2068"
48294222,"2020-04-24 06:31:40 UTC","cart",2702331,2232732091718566144,"appliances.kitchen.refrigerators","lg",496.25,515015932,"61564bfe-330d-4eb1-a24d-88d28156ee1c"
24990016,"2020-04-14 20:08:47 UTC","view",100096657,2232732101407408640,"apparel.shoes.slipons","",78.48,520906787,"92a4802e-c412-4c5e-8649-645d49723f67"
49947122,"2020-04-24 17:28:33 UTC","view",7300194,2232732099670966784,"appliances.personal.massager","transcend",101.65,637898791,"7e545e0b-fe7e-44da-805b-d596467d3544"
55874879,"2020-04-26 21:36:28 UTC","view",100189348,2091727629378912512,"construction.tools.axe","mirax",8.24,513632812,"2c455ed4-a730-4270-b91a-50655246cff1"
3441762,"2020-04-03 06:40:11 UTC","view",1002544,2232732093077520640,"construction.tools.light","apple",411.03,537628481,"b7eed120-a4c5-45bd-bf03-2d51c32582c7"
10203866,"2020-04-07 11:49:13 UTC","view",3601294,2232732092297380096,"appliances.kitchen.washer","lg",1570.14,513718479,"ceffd366-f7d3-4afa-986d-946c9d7431eb"
5408582,"2020-04-04 10:12:03 UTC","view",5700610,2053013554415534336,"electronics.video.tv","sony",218.77,518466414,"603638a9-7e7c-48a8-9ecf-9a091f4c3bee"
60012149,"2020-04-28 13:26:23 UTC","view",100001984,2232732107883414272,"electronics.audio.acoustic","",110.68,551237969,"c24382f3-09dc-4ccf-821d-1deaf80c83f1"
61631228,"2020-04-29 06:06:24 UTC","view",100068493,2232732093077520640,"construction.tools.light","samsung",301.91,648882591,"621f9069-e3c5-44ff-a3d6-c2782b7eeef5"
59484172,"2020-04-28 09:50:03 UTC","cart",4501997,2232732102749585920,"appliances.kitchen.hob","hansa",216.2,646562980,"9416b592-d733-4792-ad50-109f856d749c"
54461783,"2020-04-26 10:37:28 UTC","view",5301764,2232732089269092608,"","rowenta",692.4,647470633,"8e9c3d0b-db04-49bd-88a3-8f6cab694119"
35709321,"2020-04-19 03:28:15 UTC","view",1004836,2232732093077520640,"construction.tools.light","samsung",208.96,643751367,"662d2c50-d082-4134-a9d0-26be623de7be"
13981683,"2020-04-09 15:00:44 UTC","view",1005014,2232732093077520640,"construction.tools.light","samsung",450.44,533726596,"1fea6a62-c98d-4be2-89bd-cc08c7d8caae"
2053171,"2020-04-02 08:56:45 UTC","view",1201284,2232732101407408640,"apparel.shoes.slipons","lenovo",141.29,527236338,"3eee17d4-cc95-4c9d-9862-360bcf0c4139"
46855003,"2020-04-23 14:39:30 UTC","view",2240124,2232732101919113728,"furniture.bedroom.blanket","nikon",514.79,646057706,"a7f1dd80-e41f-445c-8e04-6ff80be3f475"
28405784,"2020-04-16 08:31:25 UTC","cart",100093162,2053013565001958400,"apparel.shoes","defacto",5.12,588375291,"d0782e7e-1daa-4012-a901-28ecdc18d177"
47157542,"2020-04-23 16:30:07 UTC","view",1005205,2232732093077520640,"construction.tools.light","oppo",204.1,593707310,"5ad51d21-d4f0-4419-9b4e-c5c41c3be5c8"
45818738,"2020-04-23 07:23:32 UTC","view",100184283,2053013556856619520,"accessories.bag","agness",55.09,608550264,"e45cb524-7538-4f80-9e13-d5f4b489c213"
44093314,"2020-04-22 12:57:58 UTC","view",2800477,2232732091307524352,"appliances.kitchen.refrigerators","beko",422.12,514014621,"4991f4ce-cf86-448e-a916-5d372ad6c4f0"
62234876,"2020-04-29 10:04:12 UTC","view",1307545,2053013554658803968,"electronics.audio.headphone","lenovo",264.87,531347010,"e396015b-ad34-48f3-8524-6c34fb409869"
31856489,"2020-04-17 13:01:01 UTC","view",100005277,2232732091391410432,"appliances.kitchen.blender","panasonic",52,595685618,"8ad800fa-e6b8-4352-981a-c4bed773871f"
26696590,"2020-04-15 14:27:00 UTC","view",6400179,2232732103294845440,"apparel.shoes.step_ins","intel",237.2,635324879,"fd0790b9-d70e-4f6e-a225-d97af8b0541d"
49610243,"2020-04-24 15:26:17 UTC","view",18001328,2232732099436085760,"construction.tools.welding","samsung",5.12,634663059,"e2c253ae-daea-45f6-9f5c-0029c6d9688c"
11130457,"2020-04-08 04:37:36 UTC","view",6301418,2232732086928670976,"electronics.camera.photo","redmond",74.62,625528373,"71a8a70e-6b0f-473e-b234-692c44b43040"
49243298,"2020-04-24 12:46:56 UTC","view",100205745,2232732097582203392,"apparel.shoes","defacto",33.44,552734877,"669d57fe-591d-4ddd-91ea-af38d671cd00"
51077531,"2020-04-25 06:51:40 UTC","view",9101178,2232732104066597376,"furniture.kitchen.table","microsoft",17.48,512598106,"607a1567-98a3-4881-903a-1c2534e1c1fe"
32099933,"2020-04-17 14:40:22 UTC","view",100140354,2247290329591972864,"","tatkraft",14.67,643028604,"59cff1bd-aa70-4f1b-aff5-347458dce914"
40937971,"2020-04-21 08:03:28 UTC","view",1307401,2053013554658803968,"electronics.audio.headphone","asus",295.99,638339162,"229f5716-3725-4ffe-91e3-f379ad5eda6c"
8612028,"2020-04-06 11:35:59 UTC","view",40900020,2053013558668558848,"accessories.bag","wagner",88.81,600839059,"e7fee780-2214-48f0-bdc7-c066fc37096e"
47595460,"2020-04-23 19:39:19 UTC","view",8800925,2053013560530830080,"electronics.camera.video","bq",28.03,646003296,"15f9831a-d7de-411a-b5a3-5c8368b9b5af"
29636256,"2020-04-16 16:09:01 UTC","cart",1004771,2232732093077520640,"construction.tools.light","meizu",246.85,634047188,"323da34b-75c9-42cd-9495-133d8f134e51"
57280828,"2020-04-27 11:52:00 UTC","view",3100583,2232732091391410432,"appliances.kitchen.blender","redmond",51.46,522358827,"a04617f0-40d9-4c82-a5bc-1a94e21f711d"
37859277,"2020-04-19 22:37:35 UTC","view",1003312,2232732093077520640,"construction.tools.light","apple",794.62,519057779,"390afb9d-803b-46ad-8b49-8512e4e31fbf"
17622422,"2020-04-11 11:29:02 UTC","view",5000356,2232732102950912512,"appliances.sewing_machine","janome",185.31,639698943,"df157d0a-8ab3-4d8e-8451-709ba5ec32f4"
3958139,"2020-04-03 12:12:08 UTC","view",100004091,2232732066611463168,"","",552.11,617117268,"67a9b8de-1f2a-4b6b-b8b4-624eeae5c775"
3581715,"2020-04-03 08:13:32 UTC","view",12201898,2053013553325015296,"appliances.kitchen.toster","giant",1662.59,547317143,"ea41756f-192f-4fd5-b96e-97b263a3f6cc"
58472201,"2020-04-27 22:23:28 UTC","view",60900001,2053013551882174720,"construction.tools.welding","apple",228.46,515515318,"c9abd43f-361f-4bea-afba-ac57aab2d842"
47202522,"2020-04-23 16:46:06 UTC","view",2800628,2232732091307524352,"appliances.kitchen.refrigerators","",223.94,611375409,"2c18a373-79b1-46bb-b4c3-19dd760be68a"
59877890,"2020-04-28 12:32:49 UTC","view",4100129,2232732098228126208,"apparel.shoes","sony",599.76,518864577,"8d9a8bbc-8bfc-4cec-ba77-97fa321239b9"
13443262,"2020-04-09 10:04:54 UTC","view",17300468,2232732098446230016,"apparel.shoes.sandals","panouge",77.22,513018800,"b06d1ba4-180b-4834-ae74-eb2c56db1d4d"
25728857,"2020-04-15 07:43:25 UTC","view",100116576,2053013553199186176,"","yokohama",50.97,539356895,"b2b5934c-300a-4095-be29-1ce70a2e9449"
47856540,"2020-04-24 02:05:07 UTC","view",2701422,2232732091718566144,"appliances.kitchen.refrigerators","haier",489.05,630372452,"3b5ad4e0-c0cc-469e-a09d-9e99292f4d94"
65942674,"2020-04-30 16:46:00 UTC","view",100080847,2053013554155487488,"computers.components.motherboard","tamina",283.14,623173991,"80ed5f3b-9b1d-437d-8dca-3443895f7490"
5796131,"2020-04-04 14:28:45 UTC","view",1201410,2232732101407408640,"apparel.shoes.slipons","lenovo",89.81,614121450,"16918fb3-84b9-4e78-9d9b-d9be6232d76a"
22278847,"2020-04-13 15:01:01 UTC","view",13200134,2232732061804790528,"furniture.bedroom.bed","",138.23,562641534,"66af1895-1c9a-4c20-a043-fffe84d7a085"
12970142,"2020-04-09 05:23:46 UTC","view",1306686,2053013554658803968,"electronics.audio.headphone","prestigio",244.46,596717892,"11ad8ff5-06dc-4630-8830-cdf357bd54d8"
50518282,"2020-04-25 01:35:27 UTC","view",1004226,2232732093077520640,"construction.tools.light","apple",816.97,641692496,"c9b75770-c995-461e-b77b-223b34159e6c"
40731442,"2020-04-21 06:34:04 UTC","view",100080115,2.232732108781e+18,"sport.trainer","pituso",167.31,514801895,"12b0e2f7-a9ba-4e1d-b43d-e5db4dfc8ce8"
58268870,"2020-04-27 18:58:57 UTC","view",1005212,2232732093077520640,"construction.tools.light","samsung",175.03,647614417,"bea33947-65aa-45b3-b24c-a077e1d89405"
18719723,"2020-04-11 23:33:37 UTC","view",100068496,2232732093077520640,"construction.tools.light","samsung",311.44,640031331,"5f11bb06-304b-4b51-a957-3646f9a0df46"
10689362,"2020-04-07 16:46:39 UTC","view",3300421,2232732102414041600,"computers.components.cooler","polaris",54.03,521211503,"e07017a1-6ef3-4607-911c-09042c1e2a51"
21272321,"2020-04-13 07:07:42 UTC","view",4400214,2053013557787755008,"computers.components.cooler","scarlett",59.18,640649014,"b6415a8f-32a0-4370-acfe-12d335a0b324"
58553396,"2020-04-28 00:13:20 UTC","view",48200442,2053013557645148672,"electronics.audio.microphone","noppies",66.93,544557648,"c521b9fa-3483-4b4f-a472-90ceb822e1a1"
56906895,"2020-04-27 09:15:43 UTC","view",1306185,2053013554658803968,"electronics.audio.headphone","acer",347.99,578669283,"f2501a9a-8659-4202-a937-fc816c57b6c5"
16283341,"2020-04-10 17:28:42 UTC","view",4804056,2232732079706079232,"sport.bicycle","apple",168.45,610708215,"df4c7693-5c2a-4286-96cc-6f5d457767e1"
36909783,"2020-04-19 12:26:42 UTC","view",32601054,2232732115005342464,"apparel.shoes.keds","shimano",52,611238270,"e1747ee2-68d2-474c-bc38-3d885aa11207"
34437293,"2020-04-18 12:41:10 UTC","view",1005161,2232732093077520640,"construction.tools.light","xiaomi",194.97,643335344,"648d4f35-a409-4061-bbb8-10ecdda27bbd"
37944950,"2020-04-20 02:25:31 UTC","view",100185462,2112418071384687360,"","pt-group",18.02,639591998,"8804e1c0-e6f9-4da1-8902-c05cdde41d06"
11954219,"2020-04-08 13:07:54 UTC","view",100068488,2232732093077520640,"construction.tools.light","samsung",280.32,520749318,"22425d43-7bf7-4c4e-a366-885abe081831"
30699022,"2020-04-17 05:29:02 UTC","cart",2800628,2232732091307524352,"appliances.kitchen.refrigerators","",223.92,592482982,"9bd3f3f4-8366-47d5-a23b-67fbf9ac8efc"
64200809,"2020-04-30 04:49:56 UTC","purchase",7003278,2232732079009824768,"kids.skates","joie",262.76,532618210,"36ee82b0-c61e-4040-b754-d9548dd49c90"
64347621,"2020-04-30 05:57:55 UTC","view",1005223,2232732093077520640,"construction.tools.light","xiaomi",182.48,547308841,"da6fc468-3a3d-4b89-b464-22b9574f60fe"
24921401,"2020-04-14 19:22:50 UTC","view",100019381,2232732107413652224,"apparel.shorts","",589.2,638337488,"a0f8fd31-1908-4626-8355-5fa9d3b9123e"
43457241,"2020-04-22 08:31:29 UTC","view",17100027,2232732067123168256,"","sv",74.39,645358514,"15d893f0-dd41-4324-8ffa-a34469bc3bdf"
17429147,"2020-04-11 09:54:07 UTC","view",100011816,2232732091718566144,"appliances.kitchen.refrigerators","arg",303.71,572183825,"cb478287-2235-44ca-a898-1517603e4f5d"
13620042,"2020-04-09 11:43:58 UTC","view",1004838,2232732093077520640,"construction.tools.light","oppo",161.37,638741208,"c91322cd-b21c-4b47-9ab1-b000d9d7f0dc"
17203480,"2020-04-11 08:04:35 UTC","view",1005121,2232732093077520640,"construction.tools.light","apple",922.8,516836302,"1c59477d-1899-486f-92c1-ed1b80b47f78"
18665265,"2020-04-11 21:22:21 UTC","view",1004785,2232732093077520640,"construction.tools.light","huawei",273.34,597752159,"f158a28f-1177-4b48-b426-db352f7d3e3b"
9002968,"2020-04-06 15:54:20 UTC","view",7101510,2232732103764607488,"apparel.shoes","",102.71,637487885,"179ef31e-a876-47ef-b3ae-c439c10cca50"
19202553,"2020-04-12 07:23:20 UTC","view",100169028,2053013557695480320,"appliances.environment.air_conditioner","samsung",244.51,541066545,"100387cd-bce9-4789-8837-bb301754e4cd"
32167036,"2020-04-17 15:05:58 UTC","purchase",7901112,2232732097775141376,"apparel.shoes.keds","",128.68,523914549,"d358e1f7-fb4b-4230-a50d-a02664e00776"
2112012,"2020-04-02 09:32:43 UTC","view",11900322,2232732106096640768,"appliances.kitchen.toster","x-game",125.87,536338272,"b2ed1448-dcfc-4586-9320-cb0e6a1ee2f4"
3050334,"2020-04-02 19:40:43 UTC","view",100050640,2232732066611463168,"","gf",543.13,519579223,"1c7f0c57-6f23-4dfc-8f63-fa636a3733ff"
56151073,"2020-04-27 03:43:14 UTC","view",100204173,2053013560111399680,"apparel.shirt","decathlon",56.37,640640551,"b8377369-616a-4636-914c-8c6c2d3b5873"
21575080,"2020-04-13 09:31:25 UTC","view",1801690,2232732099754852864,"appliances.personal.massager","samsung",381.71,640723201,"c26e0853-cef0-4dc9-9c4f-9efb3058dc20"
24500874,"2020-04-14 16:13:59 UTC","view",1480790,2053013563835941632,"appliances.kitchen.refrigerators","lenovo",385.85,576663146,"8461b426-4d6b-4704-85a6-a65afd8a801c"
8597538,"2020-04-06 11:26:15 UTC","view",100126255,2232732112211936000,"apparel.tshirt","swat",20.59,553705038,"19a5ccc0-ba8d-4088-9977-304562400964"
7056051,"2020-04-05 11:27:16 UTC","view",2501344,2232732092565815552,"appliances.kitchen.oven","kuppersberg",746.68,514935062,"d13df416-a40c-488e-9fda-4cd8bfe59f93"
20819049,"2020-04-13 00:30:47 UTC","view",100068491,2232732093077520640,"construction.tools.light","samsung",279.47,620334843,"31da5e89-1801-4a47-8d6b-5163c7902218"
37214169,"2020-04-19 14:46:58 UTC","view",100068488,2232732093077520640,"construction.tools.light","samsung",286.15,641401943,"795ac277-9917-42c0-9e14-01c75f8aa36d"
20027577,"2020-04-12 14:15:27 UTC","view",100145804,2232732090980368640,"furniture.living_room.sofa","",1029.63,566061603,"73d408b3-0d6d-4ae1-ac53-6c8aae732ae5"
39177354,"2020-04-20 12:38:13 UTC","view",100055405,2053013554658803968,"electronics.audio.headphone","asus",514.79,564962553,"a21d87b8-797f-40f9-a7b4-7723acb08e0f"
44105867,"2020-04-22 13:03:43 UTC","view",12701993,2053013553199186176,"","cordiant",45.05,604730824,"4561a317-b970-4c88-9818-98cfdcd6b751"
22432831,"2020-04-13 16:07:52 UTC","view",5301760,2232732089269092608,"","rowenta",23.4,601807621,"63e50a71-566d-4b3c-b709-bed7d363b05d"
42021643,"2020-04-21 16:03:10 UTC","view",2502287,2232732092565815552,"appliances.kitchen.oven","asel",77.2,527957526,"7e8dce61-d199-4e80-ab70-1f12272e1cb4"
9565356,"2020-04-07 04:33:57 UTC","view",1004723,2232732093077520640,"construction.tools.light","huawei",128.42,586455765,"ddf2dd88-2740-418d-aa9b-bf804cb25a25"
27969298,"2020-04-16 05:26:58 UTC","view",100033708,2232732093077520640,"construction.tools.light","xiaomi",321.5,553363517,"fd29c48e-aa41-4082-82fa-50b8cd5589f0"
24162711,"2020-04-14 13:39:15 UTC","view",2900992,2232732102103663104,"furniture.bedroom.blanket","midea",65.29,629722171,"ac6d9495-988c-4257-a43d-9561ce10d5b0"
35928229,"2020-04-19 05:37:02 UTC","cart",1004873,2232732093077520640,"construction.tools.light","samsung",354.42,643786221,"03ce249a-5ac1-42fd-aefb-338bebc9f35d"
38531023,"2020-04-20 08:01:39 UTC","view",1005100,2232732093077520640,"construction.tools.light","samsung",149.03,565856800,"6d7c98aa-d083-4276-8d66-95c08a73d338"
60429302,"2020-04-28 16:06:06 UTC","view",100068488,2232732093077520640,"construction.tools.light","samsung",279.83,634841204,"7e212621-44ae-4fe8-8b9d-fcc748ba1d0d"
15600607,"2020-04-10 12:02:49 UTC","view",11800007,2232732106247635712,"appliances.kitchen.toster","",488.82,587562168,"62fa521e-3714-4333-ba0a-ffe9f1389324"
8411912,"2020-04-06 09:25:25 UTC","view",2800505,2232732091307524352,"appliances.kitchen.refrigerators","",231.15,627424102,"be4e0877-6b6e-4eed-a9b7-23264a6a9deb"
23726848,"2020-04-14 09:36:43 UTC","view",3900703,2053013557452210688,"electronics.clocks","thermex",96.5,620908387,"f0abdbb8-4fd3-42fd-992c-a0b535fb700f"
32874128,"2020-04-17 20:22:47 UTC","view",1201416,2232732101407408640,"apparel.shoes.slipons","bq",91.64,643167170,"64aeddeb-a695-4265-bb63-24b85ec20a6e"
49901551,"2020-04-24 17:11:34 UTC","view",1004795,2232732093077520640,"construction.tools.light","xiaomi",239.13,641837366,"18615b96-6bf2-4b5c-82f2-3ad788e4f860"
2930263,"2020-04-02 18:01:05 UTC","view",15700018,2232732094134485504,"","",123.3,554026494,"e75c6007-0a5a-4ec5-a12f-bd5f4560c609"
61827687,"2020-04-29 07:27:39 UTC","view",1003304,2232732093077520640,"construction.tools.light","apple",615.4,643280663,"402df0b0-f71a-48ff-aaee-0688d798578a"
10116215,"2020-04-07 10:52:15 UTC","view",9700231,2232732094386143744,"computers.components.power_supply","aerocool",35.78,583735439,"431d38b1-27b5-4419-85a0-6ce1a2a36c6b"
442510,"2020-04-01 08:14:35 UTC","view",1307071,2053013554658803968,"electronics.audio.headphone","acer",802.85,590048390,"3e1f2e65-cab9-45ad-b18b-850be09b89e4"
6120011,"2020-04-04 17:51:58 UTC","view",17300770,2232732098446230016,"apparel.shoes.sandals","",45.41,636452837,"dd128942-6d90-4ed5-b24b-0d2ad0a707dd"
61787117,"2020-04-29 07:11:42 UTC","view",4600430,2053013557385101824,"appliances.kitchen.dishwasher","electrolux",463.56,565655328,"33f3bc60-faa8-4629-99cb-c70fdc3cb11f"
819784,"2020-04-01 12:07:38 UTC","view",1500446,2232732071460078592,"kids.toys","hp",102.68,569553519,"e9ff872e-d89e-42e5-bd57-b91fd2f7812c"
40457062,"2020-04-21 04:10:04 UTC","view",1306655,2053013554658803968,"electronics.audio.headphone","asus",1311.59,516812143,"73373211-060a-4d3a-961b-30e5199120fd"
